epoch,train_loss,eval_loss,eval_top1,eval_top5
3,9.28595153296866,3.4552515632629395,27.538,52.648
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,9.28595153296866,3.4552515632629395,27.538,52.648
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,9.28595153296866,3.4552515632629395,27.538,52.648
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,9.28595153296866,3.4552515632629395,27.538,52.648
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,9.28595153296866,3.4552515632629395,27.538,52.648
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,9.28595153296866,3.4552515632629395,27.538,52.648
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,8.947810847584794,2.8835975708007813,36.534,63.718
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,8.947810847584794,2.8835975708007813,36.534,63.718
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,8.947810847584794,2.8835975708007813,36.534,63.718
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,8.947810847584794,2.8835975708007813,36.534,63.718
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,8.947810847584794,2.8835975708007813,36.534,63.718
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,8.947810847584794,2.8835975708007813,36.534,63.718
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,8.947810847584794,2.8835975708007813,36.534,63.718
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,8.679167363701797,2.5390520992279053,42.92,69.566
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,8.679167363701797,2.5390520992279053,42.92,69.566
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,8.679167363701797,2.5390520992279053,42.92,69.566
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,8.679167363701797,2.5390520992279053,42.92,69.566
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,8.679167363701797,2.5390520992279053,42.92,69.566
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,8.679167363701797,2.5390520992279053,42.92,69.566
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,8.679167363701797,2.5390520992279053,42.92,69.566
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,8.480058495591326,2.2684989723205566,47.992,74.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,8.480058495591326,2.2684989723205566,47.992,74.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,8.480058495591326,2.2684989723205566,47.992,74.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,8.480058495591326,2.2684989723205566,47.992,74.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,8.480058495591326,2.2684989723205566,47.992,74.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,8.480058495591326,2.2684989723205566,47.992,74.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,8.480058495591326,2.2684989723205566,47.992,74.324
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,8.31470765137091,2.125739511489868,50.558,76.866
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,8.31470765137091,2.125739511489868,50.558,76.866
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,8.31470765137091,2.125739511489868,50.558,76.866
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,8.31470765137091,2.125739511489868,50.558,76.866
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,8.31470765137091,2.125739511489868,50.558,76.866
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,8.31470765137091,2.125739511489868,50.558,76.866
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,8.31470765137091,2.125739511489868,50.558,76.866
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,8.161086303431814,1.9835161037445068,53.586,78.976
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,8.161086303431814,1.9835161037445068,53.586,78.976
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,8.161086303431814,1.9835161037445068,53.586,78.976
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,8.161086303431814,1.9835161037445068,53.586,78.976
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,8.161086303431814,1.9835161037445068,53.586,78.976
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,8.161086303431814,1.9835161037445068,53.586,78.976
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,8.161086303431814,1.9835161037445068,53.586,78.976
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,8.066595135665521,1.944515638923645,54.31,79.716
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,8.066595135665521,1.944515638923645,54.31,79.716
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,8.066595135665521,1.944515638923645,54.31,79.716
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,8.066595135665521,1.944515638923645,54.31,79.716
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,8.066595135665521,1.944515638923645,54.31,79.716
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,8.066595135665521,1.944515638923645,54.31,79.716
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,8.066595135665521,1.944515638923645,54.31,79.716
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,8.01454435906759,1.8492003833770752,56.368,81.414
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,8.01454435906759,1.8492003833770752,56.368,81.414
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,8.01454435906759,1.8492003833770752,56.368,81.414
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,8.01454435906759,1.8492003833770752,56.368,81.414
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,8.01454435906759,1.8492003833770752,56.368,81.414
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,8.01454435906759,1.8492003833770752,56.368,81.414
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,8.01454435906759,1.8492003833770752,56.368,81.414
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,8.010643883449275,1.807960648918152,57.226,82.184
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,8.010643883449275,1.807960648918152,57.226,82.184
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,8.010643883449275,1.807960648918152,57.226,82.184
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,8.010643883449275,1.807960648918152,57.226,82.184
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,8.010643883449275,1.807960648918152,57.226,82.184
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,8.010643883449275,1.807960648918152,57.226,82.184
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,8.010643883449275,1.807960648918152,57.226,82.184
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,7.9071090919215505,1.805185164451599,57.32,82.342
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,7.9071090919215505,1.805185164451599,57.32,82.342
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,7.9071090919215505,1.805185164451599,57.32,82.342
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,7.9071090919215505,1.805185164451599,57.32,82.342
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,7.9071090919215505,1.805185164451599,57.32,82.342
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,7.9071090919215505,1.805185164451599,57.32,82.342
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,7.9071090919215505,1.805185164451599,57.32,82.342
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,7.909062164585765,1.7473013317108155,58.6,83.108
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,7.909062164585765,1.7473013317108155,58.6,83.108
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,7.909062164585765,1.7473013317108155,58.6,83.108
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,7.909062164585765,1.7473013317108155,58.6,83.108
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,7.909062164585765,1.7473013317108155,58.6,83.108
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,7.909062164585765,1.7473013317108155,58.6,83.108
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,7.909062164585765,1.7473013317108155,58.6,83.108
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,7.879420042037964,1.7397649398803712,58.89,83.078
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,7.879420042037964,1.7397649398803712,58.89,83.078
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,7.879420042037964,1.7397649398803712,58.89,83.078
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,7.879420042037964,1.7397649398803712,58.89,83.078
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,7.879420042037964,1.7397649398803712,58.89,83.078
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,7.879420042037964,1.7397649398803712,58.89,83.078
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,7.879420042037964,1.7397649398803712,58.89,83.078
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,7.83241156252419,1.739943150138855,58.974,83.524
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,7.83241156252419,1.739943150138855,58.974,83.524
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,7.83241156252419,1.739943150138855,58.974,83.524
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,7.83241156252419,1.739943150138855,58.974,83.524
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,7.83241156252419,1.739943150138855,58.974,83.524
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,7.83241156252419,1.739943150138855,58.974,83.524
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,7.83241156252419,1.739943150138855,58.974,83.524
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,7.8263009234172545,1.692500676727295,59.834,84.04
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,7.8263009234172545,1.692500676727295,59.834,84.04
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,7.8263009234172545,1.692500676727295,59.834,84.04
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,7.8263009234172545,1.692500676727295,59.834,84.04
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,7.8263009234172545,1.692500676727295,59.834,84.04
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,7.8263009234172545,1.692500676727295,59.834,84.04
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,7.8263009234172545,1.692500676727295,59.834,84.04
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,7.806424850370826,1.7167608488082886,59.41,83.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,7.806424850370826,1.7167608488082886,59.41,83.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,7.806424850370826,1.7167608488082886,59.41,83.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,7.806424850370826,1.7167608488082886,59.41,83.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,7.806424850370826,1.7167608488082886,59.41,83.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,7.806424850370826,1.7167608488082886,59.41,83.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,7.806424850370826,1.7167608488082886,59.41,83.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,7.820425283618089,1.7226732814788819,59.468,83.872
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,7.820425283618089,1.7226732814788819,59.468,83.872
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,7.820425283618089,1.7226732814788819,59.468,83.872
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,7.820425283618089,1.7226732814788819,59.468,83.872
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,7.820425283618089,1.7226732814788819,59.468,83.872
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,7.820425283618089,1.7226732814788819,59.468,83.872
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,7.820425283618089,1.7226732814788819,59.468,83.872
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,7.8529412862731185,1.7406107372283937,59.43,83.794
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,7.8529412862731185,1.7406107372283937,59.43,83.794
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,7.8529412862731185,1.7406107372283937,59.43,83.794
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,7.8529412862731185,1.7406107372283937,59.43,83.794
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,7.8529412862731185,1.7406107372283937,59.43,83.794
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,7.8529412862731185,1.7406107372283937,59.43,83.794
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,7.8529412862731185,1.7406107372283937,59.43,83.794
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,7.794077012597061,1.718415973854065,60.026,83.862
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,7.794077012597061,1.718415973854065,60.026,83.862
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,7.794077012597061,1.718415973854065,60.026,83.862
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,7.794077012597061,1.718415973854065,60.026,83.862
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,7.794077012597061,1.718415973854065,60.026,83.862
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,7.794077012597061,1.718415973854065,60.026,83.862
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,7.794077012597061,1.718415973854065,60.026,83.862
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,7.780878450812363,1.6731027893066406,60.658,84.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,7.780878450812363,1.6731027893066406,60.658,84.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,7.780878450812363,1.6731027893066406,60.658,84.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,7.780878450812363,1.6731027893066406,60.658,84.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,7.780878450812363,1.6731027893066406,60.658,84.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,7.780878450812363,1.6731027893066406,60.658,84.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,7.780878450812363,1.6731027893066406,60.658,84.412
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,7.757718272325469,1.667937051010132,60.99,84.606
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,7.757718272325469,1.667937051010132,60.99,84.606
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,7.757718272325469,1.667937051010132,60.99,84.606
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,7.757718272325469,1.667937051010132,60.99,84.606
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,7.757718272325469,1.667937051010132,60.99,84.606
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,7.757718272325469,1.667937051010132,60.99,84.606
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,7.757718272325469,1.667937051010132,60.99,84.606
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,7.773011416923709,1.6471588882446289,61.274,84.964
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,7.773011416923709,1.6471588882446289,61.274,84.964
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,7.773011416923709,1.6471588882446289,61.274,84.964
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,7.773011416923709,1.6471588882446289,61.274,84.964
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,7.773011416923709,1.6471588882446289,61.274,84.964
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,7.773011416923709,1.6471588882446289,61.274,84.964
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,7.773011416923709,1.6471588882446289,61.274,84.964
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,7.758870904038592,1.638557371520996,61.836,85.19
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,7.758870904038592,1.638557371520996,61.836,85.19
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,7.758870904038592,1.638557371520996,61.836,85.19
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,7.758870904038592,1.638557371520996,61.836,85.19
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,7.758870904038592,1.638557371520996,61.836,85.19
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,7.758870904038592,1.638557371520996,61.836,85.19
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,7.758870904038592,1.638557371520996,61.836,85.19
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,7.70020111595712,1.6117538230895996,62.162,85.416
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,7.70020111595712,1.6117538230895996,62.162,85.416
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,7.70020111595712,1.6117538230895996,62.162,85.416
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,7.70020111595712,1.6117538230895996,62.162,85.416
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,7.70020111595712,1.6117538230895996,62.162,85.416
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,7.70020111595712,1.6117538230895996,62.162,85.416
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,7.70020111595712,1.6117538230895996,62.162,85.416
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,7.6993830843669615,1.6319287361145018,62.116,85.472
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,7.6993830843669615,1.6319287361145018,62.116,85.472
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,7.6993830843669615,1.6319287361145018,62.116,85.472
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,7.6993830843669615,1.6319287361145018,62.116,85.472
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,7.6993830843669615,1.6319287361145018,62.116,85.472
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,7.6993830843669615,1.6319287361145018,62.116,85.472
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,7.6993830843669615,1.6319287361145018,62.116,85.472
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,7.67156457901001,1.614863720703125,62.532,85.51
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,7.67156457901001,1.614863720703125,62.532,85.51
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,7.67156457901001,1.614863720703125,62.532,85.51
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,7.67156457901001,1.614863720703125,62.532,85.51
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,7.67156457901001,1.614863720703125,62.532,85.51
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,7.67156457901001,1.614863720703125,62.532,85.51
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,7.67156457901001,1.614863720703125,62.532,85.51
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,7.664264981339618,1.6005105489730835,62.562,85.81
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,7.664264981339618,1.6005105489730835,62.562,85.81
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,7.664264981339618,1.6005105489730835,62.562,85.81
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,7.664264981339618,1.6005105489730835,62.562,85.81
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,7.664264981339618,1.6005105489730835,62.562,85.81
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,7.664264981339618,1.6005105489730835,62.562,85.81
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,7.664264981339618,1.6005105489730835,62.562,85.81
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,7.680399173643531,1.5946914083480834,62.794,85.93
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,7.680399173643531,1.5946914083480834,62.794,85.93
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,7.680399173643531,1.5946914083480834,62.794,85.93
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,7.680399173643531,1.5946914083480834,62.794,85.93
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,7.680399173643531,1.5946914083480834,62.794,85.93
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,7.680399173643531,1.5946914083480834,62.794,85.93
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,7.680399173643531,1.5946914083480834,62.794,85.93
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,7.632691546184261,1.609969054031372,62.64,85.942
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,7.632691546184261,1.609969054031372,62.64,85.942
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,7.632691546184261,1.609969054031372,62.64,85.942
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,7.632691546184261,1.609969054031372,62.64,85.942
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,7.632691546184261,1.609969054031372,62.64,85.942
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,7.632691546184261,1.609969054031372,62.64,85.942
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,7.632691546184261,1.609969054031372,62.64,85.942
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,7.672497458574249,1.578945168685913,63.13,86.02
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,7.672497458574249,1.578945168685913,63.13,86.02
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,7.672497458574249,1.578945168685913,63.13,86.02
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,7.672497458574249,1.578945168685913,63.13,86.02
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,7.672497458574249,1.578945168685913,63.13,86.02
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,7.672497458574249,1.578945168685913,63.13,86.02
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,7.672497458574249,1.578945168685913,63.13,86.02
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,7.639980281271586,1.5354894426345824,63.848,86.624
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,7.639980281271586,1.5354894426345824,63.848,86.624
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,7.639980281271586,1.5354894426345824,63.848,86.624
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,7.639980281271586,1.5354894426345824,63.848,86.624
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,7.639980281271586,1.5354894426345824,63.848,86.624
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,7.639980281271586,1.5354894426345824,63.848,86.624
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,7.639980281271586,1.5354894426345824,63.848,86.624
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,7.64518909338044,1.5640367305755616,63.71,86.448
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,7.64518909338044,1.5640367305755616,63.71,86.448
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,7.64518909338044,1.5640367305755616,63.71,86.448
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,7.64518909338044,1.5640367305755616,63.71,86.448
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,7.64518909338044,1.5640367305755616,63.71,86.448
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,7.64518909338044,1.5640367305755616,63.71,86.448
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,7.64518909338044,1.5640367305755616,63.71,86.448
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,7.618911661752841,1.54150014667511,64.172,86.634
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,7.618911661752841,1.54150014667511,64.172,86.634
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,7.618911661752841,1.54150014667511,64.172,86.634
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,7.618911661752841,1.54150014667511,64.172,86.634
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,7.618911661752841,1.54150014667511,64.172,86.634
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,7.618911661752841,1.54150014667511,64.172,86.634
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,7.618911661752841,1.54150014667511,64.172,86.634
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,7.6191588262232335,1.5505379039764404,64.132,86.622
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,7.6191588262232335,1.5505379039764404,64.132,86.622
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,7.6191588262232335,1.5505379039764404,64.132,86.622
